id_client,id_vehicle,id_year,id_claim,claim_nb,claim_amount
A00043568,V01,Year 0,CL01,1,1889.96
A00043572,V01,Year 0,CL01,1,56.19
A00043575,V01,Year 0,CL01,1,144.3
A00043575,V01,Year 0,CL02,1,103.56
A00043580,V01,Year 0,CL01,1,95.08
A00043591,V01,Year 0,CL01,1,1175.77
A00043592,V01,Year 0,CL01,1,1240.89
A00043598,V01,Year 0,CL01,1,-32.43
A00043603,V01,Year 0,CL01,1,383.76
A00043617,V01,Year 0,CL01,1,2498.25
A00043619,V01,Year 0,CL01,1,410.81
A00043627,V01,Year 0,CL01,1,2721.26
A00043635,V01,Year 0,CL01,1,280.14
A00043637,V02,Year 0,CL01,1,121.5
A00043637,V02,Year 0,CL02,1,114.33
A00043644,V01,Year 0,CL01,1,0
A00043644,V01,Year 0,CL02,1,87.53
A00043645,V02,Year 0,CL01,1,490.96
A00043647,V01,Year 0,CL01,1,1285.81
A00043647,V01,Year 0,CL02,1,1137.09
A00043649,V01,Year 0,CL01,1,222.6
A00043650,V01,Year 0,CL01,1,1010.41
A00043660,V01,Year 0,CL01,1,1127.32
A00043666,V01,Year 0,CL01,1,388.96
A00043670,V01,Year 0,CL01,1,209.67
A00043680,V01,Year 0,CL01,1,1295.35
A00043685,V02,Year 0,CL01,1,1012.39
A00043691,V01,Year 0,CL01,1,816.85
A00043698,V01,Year 0,CL01,1,405.09
A00043705,V01,Year 0,CL01,1,-249.78
A00043709,V01,Year 0,CL01,1,1599.48
A00043710,V01,Year 0,CL01,1,402.96
A00043712,V01,Year 0,CL01,1,1297.24
A00043712,V01,Year 0,CL02,1,484.21
A00043722,V01,Year 0,CL01,1,1251.53
A00043727,V01,Year 0,CL01,1,-564.1
A00043732,V01,Year 0,CL01,1,0
A00043735,V02,Year 0,CL01,1,376.37
A00043755,V01,Year 0,CL01,1,3099.86
A00043758,V01,Year 0,CL01,1,-509.3
A00043760,V01,Year 0,CL01,1,1181.16
A00043760,V01,Year 0,CL02,1,649.07
A00043765,V01,Year 0,CL01,1,106.14
A00043767,V01,Year 0,CL01,1,564.11
A00043778,V01,Year 0,CL01,1,385.77
A00043783,V01,Year 0,CL01,1,1236
A00043785,V01,Year 0,CL01,1,102.98
A00043803,V01,Year 0,CL01,1,6690.71
A00043804,V01,Year 0,CL01,1,310.72
A00043811,V01,Year 0,CL01,1,409.28
A00043816,V01,Year 0,CL01,1,181.02
A00043837,V01,Year 0,CL01,1,371.75
A00043853,V01,Year 0,CL01,1,0
A00043855,V01,Year 0,CL01,1,1692.1
A00043856,V02,Year 0,CL01,1,-310.9
A00043864,V01,Year 0,CL01,1,580.48
A00043869,V01,Year 0,CL01,1,2309.79
A00043886,V03,Year 0,CL01,1,266.47
A00043890,V01,Year 0,CL01,1,1500.17
A00043901,V01,Year 0,CL01,1,420.49
A00043904,V01,Year 0,CL01,1,1236
A00043908,V01,Year 0,CL01,1,-435.46
A00043908,V01,Year 0,CL02,1,135.49
A00043911,V01,Year 0,CL01,1,106.14
A00043912,V01,Year 0,CL01,1,426.08
A00043925,V01,Year 0,CL01,1,1236
A00043936,V03,Year 0,CL01,1,1871.29
A00043939,V01,Year 0,CL01,1,553.27
A00043963,V01,Year 0,CL01,1,1236
A00043967,V01,Year 0,CL01,1,473.27
A00043974,V01,Year 0,CL01,1,298.35
A00043985,V01,Year 0,CL01,1,65.21
A00043991,V01,Year 0,CL01,1,1881.41
A00043994,V01,Year 0,CL01,1,1236
A00043995,V01,Year 0,CL01,1,1227.63
A00044000,V01,Year 0,CL01,1,327.51
A00044003,V01,Year 0,CL01,1,1010.41
A00044003,V01,Year 0,CL02,1,106.14
A00044007,V01,Year 0,CL01,1,636.18
A00044010,V01,Year 0,CL01,1,551.19
A00044016,V02,Year 0,CL01,1,1236
A00044018,V01,Year 0,CL01,1,2718.89
A00044021,V01,Year 0,CL01,1,83.06
A00044031,V01,Year 0,CL01,1,3769.4
A00044032,V01,Year 0,CL01,1,1236
A00044033,V01,Year 0,CL01,1,89.27
A00044038,V01,Year 0,CL01,1,1236
A00044048,V01,Year 0,CL01,1,1215.77
A00044055,V01,Year 0,CL01,1,851.92
A00044057,V01,Year 0,CL01,1,97.21
A00044064,V01,Year 0,CL01,1,1236
A00044064,V01,Year 0,CL02,1,1197.93
A00044069,V01,Year 0,CL01,1,2436.49
A00044077,V01,Year 0,CL01,1,2137.23
A00044078,V01,Year 0,CL01,1,3682.07
A00044090,V01,Year 0,CL01,1,569.52
A00044095,V01,Year 0,CL01,1,3796.43
A00044098,V01,Year 0,CL01,1,75.88
A00044100,V01,Year 0,CL01,1,97.59
A00044110,V01,Year 0,CL01,1,170.59
A00044119,V01,Year 0,CL01,1,912.62
A00044140,V01,Year 0,CL01,1,108.57
A00044140,V01,Year 0,CL02,1,235.59
A00044147,V01,Year 0,CL01,1,2098.68
A00044156,V01,Year 0,CL01,1,657.83
A00044157,V01,Year 0,CL01,1,110.98
A00044165,V01,Year 0,CL01,1,1236
A00044168,V01,Year 0,CL01,1,2710.12
A00044168,V01,Year 0,CL02,1,119.89
A00044168,V02,Year 0,CL01,1,0
A00044168,V02,Year 0,CL02,1,3932.48
A00044168,V02,Year 0,CL03,1,1433.95
A00044173,V01,Year 0,CL01,1,1369.97
A00044173,V01,Year 0,CL02,1,-699.6
A00044174,V01,Year 0,CL01,1,0
A00044184,V01,Year 0,CL01,1,929.65
A00044184,V01,Year 0,CL02,1,0
A00044184,V01,Year 0,CL03,1,2374.24
A00044186,V01,Year 0,CL01,1,0
A00044198,V01,Year 0,CL01,1,1010.41
A00044204,V01,Year 0,CL01,1,-501.98
A00044216,V01,Year 0,CL01,1,47.81
A00044217,V01,Year 0,CL01,1,326.47
A00044226,V01,Year 0,CL01,1,123.27
A00044232,V01,Year 0,CL01,1,423.81
A00044234,V02,Year 0,CL01,1,410.94
A00044237,V01,Year 0,CL01,1,1236
A00044241,V01,Year 0,CL01,1,43.56
A00044241,V01,Year 0,CL02,1,0
A00044251,V01,Year 0,CL01,1,0
A00044252,V01,Year 0,CL01,1,802.64
A00044253,V01,Year 0,CL01,1,181.3
A00044260,V01,Year 0,CL01,1,418.31
A00044265,V01,Year 0,CL01,1,805.58
A00044269,V01,Year 0,CL01,1,1010.41
A00044270,V01,Year 0,CL01,1,2621.94
A00044270,V01,Year 0,CL02,1,716.69
A00044276,V01,Year 0,CL01,1,768.25
A00044276,V01,Year 0,CL02,1,106.14
A00044280,V01,Year 0,CL01,1,542.74
A00044291,V01,Year 0,CL01,1,350.73
A00044295,V01,Year 0,CL01,1,423.52
A00044307,V01,Year 0,CL01,1,240.83
A00044308,V02,Year 0,CL01,1,141.89
A00044317,V01,Year 0,CL01,1,23.16
A00044323,V01,Year 0,CL01,1,452.7
A00044338,V01,Year 0,CL01,1,26.31
A00044345,V01,Year 0,CL01,1,2195.27
A00044350,V01,Year 0,CL01,1,106.14
A00044355,V01,Year 0,CL01,1,136.01
A00044382,V01,Year 0,CL01,1,140.58
A00044385,V01,Year 0,CL01,1,1236
A00044386,V01,Year 0,CL01,1,901.39
A00044403,V01,Year 0,CL01,1,410.67
A00044422,V01,Year 0,CL01,1,1010.41
A00044422,V01,Year 0,CL02,1,437.29
A00044433,V01,Year 0,CL01,1,520.49
A00044439,V01,Year 0,CL01,1,163.39
A00044439,V01,Year 0,CL02,1,107.39
A00044440,V01,Year 0,CL01,1,1030.33
A00044440,V01,Year 0,CL02,1,1412.93
A00044444,V01,Year 0,CL01,1,1236
A00044459,V01,Year 0,CL01,1,604.3
A00044478,V01,Year 0,CL01,1,2453.28
A00044479,V01,Year 0,CL01,1,915.25
A00044485,V01,Year 0,CL01,1,1411.13
A00044493,V01,Year 0,CL01,1,166.37
A00044493,V01,Year 0,CL02,1,130.11
A00044522,V01,Year 0,CL01,1,155.94
A00044524,V01,Year 0,CL01,1,351.32
A00044524,V01,Year 0,CL02,1,89.7
A00044526,V01,Year 0,CL01,1,0
A00044527,V01,Year 0,CL01,1,-474.53
A00044533,V01,Year 0,CL01,1,1010.41
A00044541,V01,Year 0,CL01,1,849.59
A00044543,V01,Year 0,CL01,1,598.25
A00044545,V01,Year 0,CL01,1,56.19
A00044564,V01,Year 0,CL01,1,1236
A00044568,V01,Year 0,CL01,1,56.19
A00044572,V01,Year 0,CL01,1,58.3
A00044576,V01,Year 0,CL01,1,1955.76
A00044576,V01,Year 0,CL02,1,911.48
A00044581,V01,Year 0,CL01,1,389.24
A00044590,V01,Year 0,CL01,1,1170.2
A00044596,V01,Year 0,CL01,1,275.73
A00044598,V01,Year 0,CL01,1,1442.87
A00044598,V02,Year 0,CL01,1,5214.61
A00044603,V01,Year 0,CL01,1,-247.93
A00044605,V01,Year 0,CL01,1,151.1
A00044606,V02,Year 0,CL01,1,-344.48
A00044611,V01,Year 0,CL01,1,321.66
A00044618,V01,Year 0,CL01,1,490.96
A00044622,V01,Year 0,CL01,1,-269.32
A00044626,V02,Year 0,CL01,1,94.7
A00044639,V01,Year 0,CL01,1,60.29
A00044650,V01,Year 0,CL01,1,120.87
A00044654,V01,Year 0,CL01,1,226.76
A00044655,V01,Year 0,CL01,1,2104.23
A00044687,V01,Year 0,CL01,1,686.41
A00044689,V01,Year 0,CL01,1,2526.24
A00044704,V01,Year 0,CL01,1,1204
A00044708,V01,Year 0,CL01,1,142.63
A00044730,V01,Year 0,CL01,1,465.58
A00044736,V01,Year 0,CL01,1,3288.46
A00044747,V01,Year 0,CL01,1,100
A00044750,V02,Year 0,CL01,1,569.77
A00044767,V01,Year 0,CL01,1,835.1
A00044767,V01,Year 0,CL02,1,382.37
A00044769,V01,Year 0,CL01,1,459.6
A00044777,V01,Year 0,CL01,1,1010.41
A00044777,V01,Year 0,CL02,1,1236
A00044781,V01,Year 0,CL01,1,798.64
A00044782,V02,Year 0,CL01,1,106.14
A00044782,V02,Year 0,CL02,1,192.86
A00044798,V01,Year 0,CL01,1,2227.1
A00044800,V01,Year 0,CL01,1,602.54
A00044808,V01,Year 0,CL01,1,106.14
A00044811,V01,Year 0,CL01,1,618
A00044816,V01,Year 0,CL01,1,-699.75
A00044821,V01,Year 0,CL01,1,207.33
A00044834,V01,Year 0,CL01,1,110.98
A00044839,V01,Year 0,CL01,1,175.9
A00044840,V01,Year 0,CL01,1,327.26
A00044846,V01,Year 0,CL01,1,108.07
A00044846,V01,Year 0,CL02,1,1152.04
A00044847,V01,Year 0,CL01,1,968.4
A00044849,V01,Year 0,CL01,1,1236
A00044849,V01,Year 0,CL02,1,130.11
A00044851,V01,Year 0,CL01,1,2323.95
A00044853,V01,Year 0,CL01,1,519.33
A00044858,V01,Year 0,CL01,1,371.67
A00044873,V01,Year 0,CL01,1,325.65
A00044894,V01,Year 0,CL01,1,492.32
A00044894,V01,Year 0,CL02,1,491.16
A00044902,V01,Year 0,CL01,1,548.34
A00044903,V01,Year 0,CL01,1,214.59
A00044929,V01,Year 0,CL01,1,440.86
A00044945,V01,Year 0,CL01,1,1236
A00044949,V01,Year 0,CL01,1,1236
A00044973,V02,Year 0,CL01,1,808.9
A00044977,V01,Year 0,CL01,1,0
A00044978,V01,Year 0,CL01,1,234.14
A00044980,V01,Year 0,CL01,1,0.09
A00044980,V01,Year 0,CL02,1,0
A00044997,V01,Year 0,CL01,1,550.3
A00045011,V01,Year 0,CL01,1,932.16
A00045013,V01,Year 0,CL01,1,5171.43
A00045014,V01,Year 0,CL01,1,1078.84
A00045022,V01,Year 0,CL01,1,351.58
A00045022,V01,Year 0,CL02,1,-256.93
A00045030,V01,Year 0,CL01,1,1077.84
A00045033,V02,Year 0,CL01,1,125.62
A00045036,V01,Year 0,CL01,1,4284.02
A00045037,V01,Year 0,CL01,1,1010.41
A00045047,V01,Year 0,CL01,1,-667.23
A00045050,V01,Year 0,CL01,1,2273.56
A00045055,V01,Year 0,CL01,1,316.59
A00045058,V01,Year 0,CL01,1,652.34
A00045061,V01,Year 0,CL01,1,-323.33
A00045064,V01,Year 0,CL01,1,923.29
A00045079,V01,Year 0,CL01,1,224.33
A00045095,V01,Year 0,CL01,1,305.58
A00045097,V01,Year 0,CL01,1,93.38
A00045101,V01,Year 0,CL01,1,3350.99
A00045105,V01,Year 0,CL01,1,1434.38
A00045118,V01,Year 0,CL01,1,1010.41
A00045119,V01,Year 0,CL01,1,110.98
A00045131,V01,Year 0,CL01,1,1340.05
A00045144,V02,Year 0,CL01,1,755.27
A00045154,V01,Year 0,CL01,1,0
A00045157,V01,Year 0,CL01,1,2683.76
A00045157,V01,Year 0,CL02,1,106.14
A00045157,V01,Year 0,CL03,1,1530.18
A00045160,V01,Year 0,CL01,1,1053.56
A00045160,V01,Year 0,CL02,1,102.02
A00045163,V01,Year 0,CL01,1,0
A00045170,V01,Year 0,CL01,1,870.44
A00045174,V01,Year 0,CL01,1,100.88
A00045175,V03,Year 0,CL01,1,5.9
A00045182,V01,Year 0,CL01,1,1253.46
A00045190,V01,Year 0,CL01,1,291.77
A00045192,V01,Year 0,CL01,1,553.64
A00045192,V02,Year 0,CL01,1,439.46
A00045197,V01,Year 0,CL01,1,106.14
A00045199,V01,Year 0,CL01,1,0
A00045204,V01,Year 0,CL01,1,1010.41
A00045218,V01,Year 0,CL01,1,59.18
A00045235,V01,Year 0,CL01,1,1261.56
A00045251,V01,Year 0,CL01,1,618
A00045259,V01,Year 0,CL01,1,944.49
A00045262,V01,Year 0,CL01,1,321.32
A00045264,V01,Year 0,CL01,1,115.29
A00045267,V01,Year 0,CL01,1,65.8
A00045267,V01,Year 0,CL02,1,0
A00045276,V01,Year 0,CL01,1,544.43
A00045283,V01,Year 0,CL01,1,4087.33
A00045287,V01,Year 0,CL01,1,138.82
A00045290,V01,Year 0,CL01,1,1010.41
A00045292,V01,Year 0,CL01,1,748.21
A00045303,V01,Year 0,CL01,1,173.33
A00045303,V01,Year 0,CL02,1,99.87
A00045314,V01,Year 0,CL01,1,-246
A00045314,V01,Year 0,CL02,1,753.45
A00045317,V01,Year 0,CL01,1,78.33
A00045321,V01,Year 0,CL01,1,0
A00045324,V03,Year 0,CL01,1,-405.8
A00045330,V01,Year 0,CL01,1,331.47
A00045341,V01,Year 0,CL01,1,1475.28
A00045342,V01,Year 0,CL01,1,0
A00045359,V01,Year 0,CL01,1,295.63
A00045360,V01,Year 0,CL01,1,674.05
A00045365,V01,Year 0,CL01,1,56.19
A00045369,V02,Year 0,CL01,1,254.5
A00045370,V01,Year 0,CL01,1,578.93
A00045374,V01,Year 0,CL01,1,-250.29
A00045385,V02,Year 0,CL01,1,89.7
A00045401,V01,Year 0,CL01,1,389.24
A00045409,V01,Year 0,CL01,1,491.88
A00045414,V01,Year 0,CL01,1,325.18
A00045414,V01,Year 0,CL02,1,340.15
A00045416,V01,Year 0,CL01,1,548.19
A00045416,V01,Year 0,CL02,1,618
A00045419,V01,Year 0,CL01,1,390.44
A00045432,V01,Year 0,CL01,1,1000.51
A00045441,V01,Year 0,CL01,1,299.44
A00045452,V01,Year 0,CL01,1,530.67
A00045453,V01,Year 0,CL01,1,1043.16
A00045458,V01,Year 0,CL01,1,837.21
A00045459,V01,Year 0,CL01,1,394.31
A00045465,V01,Year 0,CL01,1,1406.7
A00045466,V01,Year 0,CL01,1,1391.16
A00045482,V01,Year 0,CL01,1,348.45
A00045503,V01,Year 0,CL01,1,690.13
A00045507,V01,Year 0,CL01,1,3766.82
A00045507,V01,Year 0,CL02,1,1182.52
A00045508,V02,Year 0,CL01,1,100.95
A00045509,V01,Year 0,CL01,1,1010.41
A00045515,V01,Year 0,CL01,1,264.17
A00045518,V01,Year 0,CL01,1,1236
A00045519,V02,Year 0,CL01,1,3576.69
A00045521,V01,Year 0,CL01,1,786.93
A00045522,V01,Year 0,CL01,1,-851.27
A00045529,V01,Year 0,CL01,1,95.9
A00045535,V01,Year 0,CL01,1,6372.04
A00045536,V02,Year 0,CL01,1,30
A00045541,V01,Year 0,CL01,1,130.11
A00045545,V01,Year 0,CL01,1,67.22
A00045561,V01,Year 0,CL01,1,4181.04
A00045582,V01,Year 0,CL01,1,1526.06
A00045583,V01,Year 0,CL01,1,158.72
A00045589,V01,Year 0,CL01,1,452.97
A00045592,V01,Year 0,CL01,1,498.39
A00045592,V01,Year 0,CL02,1,2634.44
A00045594,V01,Year 0,CL01,1,2316.71
A00045594,V02,Year 0,CL01,1,622.16
A00045604,V01,Year 0,CL01,1,130.11
A00045626,V01,Year 0,CL01,1,0
A00045631,V01,Year 0,CL01,1,169.03
A00045638,V01,Year 0,CL01,1,-562.41
A00045639,V01,Year 0,CL01,1,106.14
A00045675,V01,Year 0,CL01,1,1040.11
A00045694,V01,Year 0,CL01,1,-1119.31
A00045695,V01,Year 0,CL01,1,1488.02
A00045704,V01,Year 0,CL01,1,450.66
A00045717,V01,Year 0,CL01,1,2097.52
A00045725,V01,Year 0,CL01,1,87.15
A00045733,V01,Year 0,CL01,1,-812.65
A00045744,V01,Year 0,CL01,1,92.09
A00045746,V01,Year 0,CL01,1,82.32
A00045748,V01,Year 0,CL01,1,336.02
A00045749,V02,Year 0,CL01,1,455.62
A00045753,V01,Year 0,CL01,1,153.51
A00045756,V01,Year 0,CL01,1,286.5
A00045761,V01,Year 0,CL01,1,2683.76
A00045762,V01,Year 0,CL01,1,662.58
A00045763,V01,Year 0,CL01,1,618
A00045764,V01,Year 0,CL01,1,105.15
A00045774,V01,Year 0,CL01,1,574.07
A00045784,V01,Year 0,CL01,1,106.14
A00045785,V01,Year 0,CL01,1,436.06
A00045795,V01,Year 0,CL01,1,-90.84
A00045803,V01,Year 0,CL01,1,326.2
A00045805,V01,Year 0,CL01,1,96.45
A00045805,V01,Year 0,CL02,1,90.02
A00045808,V01,Year 0,CL01,1,915.37
A00045814,V01,Year 0,CL01,1,112.6
A00045835,V01,Year 0,CL01,1,4093.05
A00045845,V01,Year 0,CL01,1,-869.57
A00045854,V01,Year 0,CL01,1,700.49
A00045861,V01,Year 0,CL01,1,266.73
A00045866,V01,Year 0,CL01,1,-332.24
A00045883,V01,Year 0,CL01,1,403.2
A00045891,V01,Year 0,CL01,1,-170.27
A00045892,V01,Year 0,CL01,1,1303.24
A00045900,V02,Year 0,CL01,1,-662.66
A00045905,V01,Year 0,CL01,1,623.51
A00045916,V01,Year 0,CL01,1,498.48
A00045929,V01,Year 0,CL01,1,686.81
A00045935,V01,Year 0,CL01,1,566.63
A00045957,V01,Year 0,CL01,1,1236
A00045960,V01,Year 0,CL01,1,362
A00045964,V01,Year 0,CL01,1,790.7
A00045966,V01,Year 0,CL01,1,282.26
A00045969,V01,Year 0,CL01,1,63.06
A00045970,V01,Year 0,CL01,1,1380.47
A00045977,V02,Year 0,CL01,1,4103.28
A00045980,V01,Year 0,CL01,1,324.42
A00045984,V01,Year 0,CL01,1,2338.54
A00045987,V01,Year 0,CL01,1,755.42
A00045987,V01,Year 0,CL02,1,1442.87
A00045988,V01,Year 0,CL01,1,509.12
A00045990,V01,Year 0,CL01,1,1236
A00045999,V01,Year 0,CL01,1,1482.14
A00046012,V01,Year 0,CL01,1,1010.41
A00046015,V01,Year 0,CL01,1,106.14
A00046019,V01,Year 0,CL01,1,-145.47
A00046041,V01,Year 0,CL01,1,2262.34
A00046042,V01,Year 0,CL01,1,2659.34
A00046046,V01,Year 0,CL01,1,103.59
A00046062,V01,Year 0,CL01,1,662.02
A00046063,V01,Year 0,CL01,1,394.27
A00046065,V01,Year 0,CL01,1,8985.68
A00046067,V01,Year 0,CL01,1,208.25
A00046068,V01,Year 0,CL01,1,-867.33
A00046072,V01,Year 0,CL01,1,106.14
A00046078,V01,Year 0,CL01,1,626.5
A00046078,V01,Year 0,CL02,1,106.14
A00046087,V01,Year 0,CL01,1,636.31
A00046091,V01,Year 0,CL01,1,1676.58
A00046109,V01,Year 0,CL01,1,263.68
A00046112,V01,Year 0,CL01,1,228.54
A00046124,V01,Year 0,CL01,1,1236
A00046128,V01,Year 0,CL01,1,802.21
A00046141,V01,Year 0,CL01,1,2502.19
A00046155,V01,Year 0,CL01,1,1236
A00046170,V01,Year 0,CL01,1,-639.18
A00046185,V02,Year 0,CL01,1,1147.51
A00046187,V01,Year 0,CL01,1,0
A00046187,V01,Year 0,CL02,1,1010.41
A00046187,V01,Year 0,CL03,1,1974.83
A00046196,V02,Year 0,CL01,1,106.14
A00046202,V01,Year 0,CL01,1,22.48
A00046206,V01,Year 0,CL01,1,231.12
A00046206,V01,Year 0,CL02,1,-727.57
A00046208,V01,Year 0,CL01,1,106.14
A00046223,V03,Year 0,CL01,1,348.86
A00046232,V01,Year 0,CL01,1,1236
A00046235,V01,Year 0,CL01,1,-252.31
A00046238,V01,Year 0,CL01,1,103.2
A00046270,V01,Year 0,CL01,1,1236
A00046271,V01,Year 0,CL01,1,354.87
A00046276,V01,Year 0,CL01,1,862.18
A00046276,V01,Year 0,CL02,1,460.17
A00046279,V01,Year 0,CL01,1,396.65
A00046288,V01,Year 0,CL01,1,-774.94
A00046291,V02,Year 0,CL01,1,5945.73
A00046306,V01,Year 0,CL01,1,7615.91
A00046307,V01,Year 0,CL01,1,343.8
A00046310,V01,Year 0,CL01,1,123.14
A00046320,V01,Year 0,CL01,1,361.57
A00046329,V01,Year 0,CL01,1,1010.41
A00046360,V01,Year 0,CL01,1,125.37
A00046361,V01,Year 0,CL01,1,3125.56
A00046362,V01,Year 0,CL01,1,766.64
A00046364,V01,Year 0,CL01,1,3997.3
A00046367,V01,Year 0,CL01,1,637.93
A00046367,V01,Year 0,CL02,1,166.16
A00046371,V03,Year 0,CL01,1,1507.16
A00046374,V01,Year 0,CL01,1,2572.56
A00046378,V01,Year 0,CL01,1,106.14
A00046390,V01,Year 0,CL01,1,0
A00046390,V01,Year 0,CL02,1,538.06
A00046393,V01,Year 0,CL01,1,0
A00046399,V01,Year 0,CL01,1,1236
A00046408,V01,Year 0,CL01,1,900.95
A00046417,V01,Year 0,CL01,1,1383.49
A00046418,V01,Year 0,CL01,1,1236
A00046459,V02,Year 0,CL01,1,401.02
A00046466,V01,Year 0,CL01,1,-787.84
A00046488,V01,Year 0,CL01,1,585.73
A00046494,V01,Year 0,CL01,1,-947.92
A00046500,V01,Year 0,CL01,1,375.14
A00046503,V01,Year 0,CL01,1,905.66
A00046505,V01,Year 0,CL01,1,-847.94
A00046516,V01,Year 0,CL01,1,188.56
A00046539,V01,Year 0,CL01,1,-609.04
A00046550,V01,Year 0,CL01,1,106.14
A00046550,V01,Year 0,CL02,1,203.24
A00046558,V01,Year 0,CL01,1,273.49
A00046560,V01,Year 0,CL01,1,525.05
A00046563,V01,Year 0,CL01,1,0
A00046567,V01,Year 0,CL01,1,607.38
A00046576,V01,Year 0,CL01,1,75.88
A00046580,V01,Year 0,CL01,1,-35.01
A00046581,V01,Year 0,CL01,1,738.25
A00046590,V01,Year 0,CL01,1,495.63
A00046603,V01,Year 0,CL01,1,117.76
A00046604,V01,Year 0,CL01,1,1236
A00046610,V01,Year 0,CL01,1,407.51
A00046611,V01,Year 0,CL01,1,90.9
A00046617,V01,Year 0,CL01,1,785.48
A00046620,V01,Year 0,CL01,1,56.78
A00046624,V01,Year 0,CL01,1,-760.35
A00046624,V01,Year 0,CL02,1,339.38
A00046637,V01,Year 0,CL01,1,321.54
A00046642,V01,Year 0,CL01,1,247.95
A00046659,V01,Year 0,CL01,1,2453.28
A00046662,V01,Year 0,CL01,1,1785.01
A00046672,V01,Year 0,CL01,1,2084.3
A00046674,V01,Year 0,CL01,1,653.56
A00046688,V01,Year 0,CL01,1,623.93
A00046690,V01,Year 0,CL01,1,3470.98
A00046692,V01,Year 0,CL01,1,1342.44
A00046694,V01,Year 0,CL01,1,854.5
A00046700,V01,Year 0,CL01,1,-604.57
A00046703,V01,Year 0,CL01,1,107.39
A00046703,V01,Year 0,CL02,1,-497.11
A00046707,V01,Year 0,CL01,1,1257.8
A00046707,V01,Year 0,CL02,1,434.17
A00046718,V01,Year 0,CL01,1,1010.41
A00046724,V01,Year 0,CL01,1,344.04
A00046739,V01,Year 0,CL01,1,188.75
A00046765,V01,Year 0,CL01,1,800.84
A00046773,V01,Year 0,CL01,1,774.54
A00046797,V01,Year 0,CL01,1,724.61
A00046803,V01,Year 0,CL01,1,190.21
A00046809,V01,Year 0,CL01,1,966.38
A00046816,V01,Year 0,CL01,1,446.23
A00046840,V01,Year 0,CL01,1,1033.37
A00046840,V01,Year 0,CL02,1,113.71
A00046841,V01,Year 0,CL01,1,3747.29
A00046842,V01,Year 0,CL01,1,352.78
A00046866,V01,Year 0,CL01,1,616.06
A00046867,V01,Year 0,CL01,1,-385.13
A00046868,V01,Year 0,CL01,1,85.23
A00046872,V01,Year 0,CL01,1,120
A00046879,V01,Year 0,CL01,1,1236
A00046881,V01,Year 0,CL01,1,1069.24
A00046881,V01,Year 0,CL02,1,981.69
A00046889,V01,Year 0,CL01,1,2130.82
A00046889,V01,Year 0,CL02,1,2323.95
A00046897,V01,Year 0,CL01,1,644.98
A00046909,V01,Year 0,CL01,1,836.13
A00046910,V01,Year 0,CL01,1,2758.56
A00046910,V01,Year 0,CL02,1,1725.4
A00046921,V01,Year 0,CL01,1,3179.24
A00046938,V01,Year 0,CL01,1,106.14
A00046940,V01,Year 0,CL01,1,103.59
A00046940,V01,Year 0,CL02,1,130.11
A00046957,V01,Year 0,CL01,1,-426.94
A00046959,V01,Year 0,CL01,1,543.89
A00046969,V03,Year 0,CL01,1,564.38
A00046982,V01,Year 0,CL01,1,0
A00046992,V01,Year 0,CL01,1,515.81
A00046994,V01,Year 0,CL01,1,4975.02
A00046999,V01,Year 0,CL01,1,1374.52
A00047003,V01,Year 0,CL01,1,701.01
A00047008,V01,Year 0,CL01,1,320.28
A00047017,V01,Year 0,CL01,1,50.23
A00047021,V01,Year 0,CL01,1,65.45
A00047023,V01,Year 0,CL01,1,672.09
A00047028,V01,Year 0,CL01,1,-379.73
A00047030,V01,Year 0,CL01,1,1236
A00047032,V01,Year 0,CL01,1,170.19
A00047040,V01,Year 0,CL01,1,2686.53
A00047040,V01,Year 0,CL02,1,2560.83
A00047040,V01,Year 0,CL03,1,1034.79
A00047050,V01,Year 0,CL01,1,106.14
A00047057,V01,Year 0,CL01,1,1687.77
A00047081,V01,Year 0,CL01,1,3343.88
A00047082,V01,Year 0,CL01,1,60.29
A00047083,V01,Year 0,CL01,1,253.04
A00047083,V01,Year 0,CL02,1,930.4
A00047092,V01,Year 0,CL01,1,470.98
A00047101,V01,Year 0,CL01,1,1236
A00047104,V01,Year 0,CL01,1,665.77
A00047121,V01,Year 0,CL01,1,1236
A00047128,V01,Year 0,CL01,1,-618.02
A00047131,V01,Year 0,CL01,1,628.91
A00047133,V01,Year 0,CL01,1,700.26
A00047141,V01,Year 0,CL01,1,356.1
A00047149,V01,Year 0,CL01,1,453.21
A00047152,V01,Year 0,CL01,1,80.62
A00047182,V01,Year 0,CL01,1,1162.76
A00047183,V01,Year 0,CL01,1,371.6
A00047184,V01,Year 0,CL01,1,294.14
A00047192,V01,Year 0,CL01,1,505.56
A00047199,V01,Year 0,CL01,1,3610.75
A00047206,V01,Year 0,CL01,1,1474.59
A00047207,V02,Year 0,CL01,1,468.58
A00047209,V01,Year 0,CL01,1,228
A00047212,V01,Year 0,CL01,1,471.29
A00047215,V01,Year 0,CL01,1,1372.45
A00047219,V02,Year 0,CL01,1,111.99
A00047228,V01,Year 0,CL01,1,944.47
A00047234,V01,Year 0,CL01,1,556.09
A00047244,V01,Year 0,CL01,1,568.1
A00047247,V01,Year 0,CL01,1,1095.51
A00047256,V01,Year 0,CL01,1,2646.83
A00047262,V01,Year 0,CL01,1,358.07
A00047265,V01,Year 0,CL01,1,-382.65
A00047271,V01,Year 0,CL01,1,892.31
A00047277,V01,Year 0,CL01,1,0
